Type Object,Operator Code,Category,Name NL,Name FR,Streetname NL,Streetname FR,HouseNumber,PostalCode,Longitude,Latitude,Accessibility
postalpoint,DPD_,BPPE,Ams Company Gcv,Ams Company Gcv,Wenigerstraat,Wenigerstraat,69,2150,4.4762300,51.1985900,1
mailbox,BPST,PBUS,RB-6997-005,RB-6997-005,Rue Grande Fisenne,Rue Grande Fisenne,3,6997,5.5351920,50.2913880,0
mailbox,BPST,PBUS,RB-8900-005,RB-8900-005,Lange Torhoutstraat,Lange Torhoutstraat,31,8900,2.8903290,50.8552620,0
mailbox,BPST,PBUS,RB-8970-012,RB-8970-012,Sint-Bertinusstraat,Sint-Bertinusstraat,151,8970,2.7208030,50.8620300,0
mailbox,BPST,PBUS,RB-3080-012,RB-3080-012,Livingstonelaan,Livingstonelaan,59,3080,4.5395800,50.8383750,0
mailbox,BPST,PBUS,RB-1495-006,RB-1495-006,Rue Du Berceau,Rue Du Berceau,24,1495,4.5323040,50.5462540,0
mailbox,BPST,PBUS,RB-6860-017,RB-6860-017,Habaru,Habaru,23,6860,5.4854980,49.7996410,0
mailbox,BPST,PBUS,RB-3945-006,RB-3945-006,Heldenplein,Heldenplein,45,3945,5.1775630,51.1035170,0
mailbox,BPST,PBUS,RB-6690-008,RB-6690-008,Provedroux,Provedroux,23,6690,5.8972770,50.2521130,0
mailbox,BPST,PBUS,RB-2200-005,RB-2200-005,Grote Markt,Grote Markt,13,2200,4.8361420,51.1762890,0
mailbox,BPST,PBUS,RB-6640-003,RB-6640-003,Chaussée De Saint-Hubert Morhet,Chaussée De Saint-Hubert Morhet,159,6640,5.5837690,49.9625980,0
mailbox,BPST,PBUS,RB-1840-018,RB-1840-018,Weversstraat,Weversstraat,39,1840,4.3227460,51.0162690,0
mailbox,BPST,PBUS,RB-3320-004,RB-3320-004,Sint-Niklaasstraat,Sint-Niklaasstraat,51,3321,4.9135480,50.7667760,0
mailbox,BPST,PBUS,RB-5370-013,RB-5370-013,Rue Des Forges,Rue Des Forges,18/A,5370,5.2790760,50.3678410,0
mailbox,BPST,PBUS,RB-9000-048,RB-9000-048,Robert Rinskopflaan,Robert Rinskopflaan,56,9050,3.7569180,51.0383220,0
mailbox,BPST,PBUS,RB-3390-012,RB-3390-012,Boekhoutstraat,Boekhoutstraat,49,3390,4.9201230,50.9457050,0
mailbox,BPST,PBUS,RB-9185-005,RB-9185-005,Wachtebeke-Dorp,Wachtebeke-Dorp,61,9185,3.8583160,51.1689690,0
postalpoint,PSTN,BPPE,Magasin pas cher,Magasin pas cher,Boulevard de Smet de Naeyer,Boulevard de Smet de Naeyer,,1020,4.3322100,50.8725900,0
postalpoint,PSTN,BPPE,Magic Betting,Magic Betting,Oudegemse Baan,Oudegemse Baan,199C,9200,4.0655560,51.0182800,0
postalpoint,PSTN,BPPE,Magic-Mobile,Magic-Mobile,Veeartsenstraat,Veeartsenstraat,,1070,4.3298754,50.8331371,0
postalpoint,PSTN,BPPE,Maison de la presse,Maison de la presse,Rue du Pont,Rue du Pont,,1430,4.1377720,50.6615540,0
postalpoint,PSTN,BPPE,Maison Leroy,Maison Leroy,Chaussée de Liège,Chaussée de Liège,,4540,5.2898898,50.5397866,0
postalpoint,PSTN,BPPE,Maison Seronvalle,Maison Seronvalle,Rue Albert Ier,Rue Albert Ier,,4042,5.5697800,50.6975300,0
postalpoint,PSTN,BPPE,Malhi Eco Shop,Malhi Eco Shop,Hoogstraat,Hoogstraat,,9450,4.0054340,50.9006700,0
postalpoint,PSTN,BPPE,Malik Voeding Shop Buurtwinkel,Malik Voeding Shop Buurtwinkel,Ronsaardbekestraat,Ronsaardbekestraat,,8000,3.2326300,51.2250800,0
postalpoint,PSTN,BPPE,Mama & Ik,Mama & Ik,Gistelsesteenweg,Gistelsesteenweg,,8460,3.0079810,51.1638300,0
mailbox,BPST,PBUS,RB-9280-014,RB-9280-014,Kruisabeel,Kruisabeel,35,9280,4.0855230,50.9689740,0
mailbox,BPST,PBUS,RB-1350-013,RB-1350-013,Place De Folx-Les-Caves,Place De Folx-Les-Caves,1,1350,4.9369030,50.6606810,0
postalpoint,PSTN,BPPE,Mandala Mini Market,Mandala Mini Market,Bergensesteenweg,Bergensesteenweg,,1500,4.2329620,50.7336516,0
postalpoint,PSTN,BPPE,Manu Fleurs,Manu Fleurs,Rue de la Gare,Rue de la Gare,,6670,5.9539550,50.1903290,0
postalpoint,PSTN,BPPE,Manwila Mode,Manwila Mode,Malibranstraat,Malibranstraat,,1050,4.3734030,50.8309730,0
postalpoint,PSTN,BPPE,Mari Kayanat,Mari Kayanat,Rue Gervais Toussaint,Rue Gervais Toussaint,,4607,5.7228230,50.7132420,0
postalpoint,PSTN,BPPE,Marksports,Marksports,Rue Chaussée,Rue Chaussée,,4342,5.4574949,50.6856142,0
postalpoint,PSTN,BPPE,Maroquinerie Simonart,Maroquinerie Simonart,Rue François Dorzée,Rue François Dorzée,,7300,3.8009180,50.4329420,0
postalpoint,PSTN,BPPE,Mast Qalandar Marcinelle,Mast Qalandar Marcinelle,Rue de la Belle Vue,Rue de la Belle Vue,,6001,4.4323744,50.3983878,0
mailbox,BPST,PBUS,RB-4350-009,RB-4350-009,Chaussée Verte,Chaussée Verte,10,4350,5.3951810,50.6894890,0
mailbox,BPST,PBUS,RB-2480-004,RB-2480-004,Weversstraat,Weversstraat,39,1840,4.3227460,51.0162690,0
mailbox,BPST,PBUS,RB-7860-002,RB-7860-002,Chemin De Chièvres,Chemin De Chièvres,55,7860,3.8333560,50.7059630,0
mailbox,BPST,PBUS,RB-5530-011,RB-5530-011,Chaussée De Dinant,Chaussée De Dinant,34,5530,5.0042090,50.3221360,0
mailbox,BPST,PBUS,RB-4890-014,RB-4890-014,Rue Abot,Rue Abot,8,4890,5.8796450,50.6374910,0
mailbox,BPST,PBUS,RB-8980-010,RB-8980-010,Kasteelstraat,Kasteelstraat,9,8980,3.0046610,50.8383000,0
mailbox,BPST,PBUS,RB-4590-008,RB-4590-008,Rue D'Ouffet,Rue D'Ouffet,1,4590,5.4492970,50.4642790,0
mailbox,BPST,PBUS,RB-8400-035,RB-8400-035,Longchamplaan,Longchamplaan,55,8400,2.8878220,51.2111060,0
mailbox,BPST,PBUS,RB-6460-013,RB-6460-013,Courtil Au Martias,Courtil Au Martias,20,6463,4.3798940,50.0640820,0
mailbox,BPST,PBUS,RB-2230-004,RB-2230-004,Hoge Dreef,Hoge Dreef,1,2230,4.9169180,51.0764690,0
postalpoint,PSTN,BPPE,Master shop,Master shop,Vennestraat,Vennestraat,,3600,5.4929560,50.9809240,0
mailbox,BPST,PBUS,RB-3770-006,RB-3770-006,Tongersesteenweg,Tongersesteenweg,4A,3770,5.5942340,50.8116760,0
mailbox,BPST,PBUS,RB-3000-027,RB-3000-027,Twaalfmeistraat,Twaalfmeistraat,6,3012,4.6988300,50.8941780,0
mailbox,BPST,PBUS,RB-1040-024,RB-1040-024,Tervurenlaan,Avenue De Tervueren,49,1040,4.4008970,50.8385180,0
mailbox,BPST,PBUS,RB-9660-015,RB-9660-015,Everbeekplaats,Everbeekplaats,15,9660,3.8083930,50.7635420,0
mailbox,BPST,PBUS,RB-7740-002,RB-7740-002,Rue Du Village,Rue Du Village,10,7743,3.3475820,50.6651630,0
postalpoint,PSTN,BPPE,MATH COMPUTERS,MATH COMPUTERS,Grote Baan,Grote Baan,,3540,5.1332540,50.9467370,0
postalpoint,PSTN,BPPE,Matizla déco,Matizla déco,Route d'Ohain,Route d'Ohain,,1380,4.4826380,50.6870790,0
mailbox,BPST,PBUS,RB-3590-009,RB-3590-009,Bouquetstraat,Bouquetstraat,67,3590,5.3957000,50.9025700,0
mailbox,BPST,PBUS,RB-3890-001,RB-3890-001,Sint-Pieterstraat,Sint-Pieterstraat,1,3890,5.1349780,50.7500620,0
postalpoint,PSTN,BPPE,Matizla Deco Corbais,Matizla Deco Corbais,Grand'Route,Grand'Route,50A,1435,4.6484810,50.6410290,0
postalpoint,PSTN,BPPE,Matubu Coffee Roastery,Matubu Coffee Roastery,Dorpsplein,Dorpsplein,,8380,3.2245449,51.2726765,0
postalpoint,PSTN,BPPE,Maurice Colin,Maurice Colin,Quai de l'Abbaye,Quai de l'Abbaye,,5000,4.8379326,50.4678253,0
postalpoint,PSTN,BPPE,Maya Family Pet,Maya Family Pet,Grote Baan,Grote Baan,80-1,2380,4.9921350,51.3671200,0
postalpoint,PSTN,BPPE,MBTC Pneus,MBTC Pneus,Rue des Prés du Roy,Rue des Prés du Roy,13-2,7800,3.7828004,50.6396109,0
postalpoint,PSTN,BPPE,MEGA CLEAN,MEGA CLEAN,Kanaalstraat,Kanaalstraat,,3970,5.2430810,51.1283250,0
postalpoint,PSTN,BPPE,Mega Foods,Mega Foods,Torhoutsesteenweg,Torhoutsesteenweg,,8400,2.9081090,51.2197060,0
postalpoint,PSTN,BPPE,Melo deco,Melo deco,Place Sainte-Gertrude,Place Sainte-Gertrude,,4670,5.7255410,50.6733570,0
mailbox,BPST,PBUS,RB-1800-013,RB-1800-013,Mechelsesteenweg,Mechelsesteenweg,261,1800,4.4350130,50.9401560,0
postalpoint,PSTN,BPPE,Meubelpakket,Meubelpakket,Houtakker,Houtakker,,3930,5.5417384,51.2524667,0
postalpoint,PSTN,BPPE,MG PRESSING,MG PRESSING,Brusselsesteenweg,Brusselsesteenweg,,7850,4.0581185,50.6913721,0
postalpoint,PSTN,BPPE,Michiel & ann,Michiel & ann,Gistelse Steenweg,Gistelse Steenweg,,8200,3.1776310,51.1966350,0
postalpoint,PSTN,BPPE,Mick Shop,Mick Shop,Meerdorp,Meerdorp,,2321,4.7381980,51.4427670,0
postalpoint,PSTN,BPPE,Midi Press Shop,Midi Press Shop,de Mérodestraat,de Mérodestraat,185-187,1060,4.3344120,50.8313520,0
postalpoint,PSTN,BPPE,Mieke Muis Strijkhuis,Mieke Muis Strijkhuis,Onderwijslaan,Onderwijslaan,,9400,4.0215000,50.8333374,0
mailbox,BPST,PBUS,RB-5630-016,RB-5630-016,Rue Des Trieux,Rue Des Trieux,45,5630,4.4575770,50.2190300,0
mailbox,BPST,PBUS,RB-6880-008,RB-6880-008,Rue Des Chasseurs Ardennais,Rue Des Chasseurs Ardennais,1,6880,5.2575670,49.8572580,0
mailbox,BPST,PBUS,RB-6740-011,RB-6740-011,Grand Rue,Grand Rue,212,6740,5.5633990,49.6723590,0
mailbox,BPST,PBUS,RB-1400-009,RB-1400-009,Rue De Namur,Rue De Namur,185,1400,4.3348810,50.5999020,0
mailbox,BPST,PBUS,RB-5000-153,RB-5000-153,Avenue Gouverneur Bovesse,Avenue Gouverneur Bovesse,23,5100,4.8726770,50.4571580,0
mailbox,BPST,PBUS,RB-2980-016,RB-2980-016,Kapellei,Kapellei,24,2980,4.6320990,51.2622720,0
mailbox,BPST,PBUS,RB-1050-053,RB-1050-053,Werystraat,Rue Wéry,1,1050,4.3754810,50.8324130,0
mailbox,BPST,PBUS,RB-6590-020,RB-6590-020,Rue De Forges,Rue De Forges,8,6596,4.2700370,50.0109180,0
mailbox,BPST,PBUS,RB-3580-029,RB-3580-029,Heerbaan,Heerbaan,239,3582,5.2508450,51.0728710,0
mailbox,BPST,PBUS,RB-8680-005,RB-8680-005,Sint-Andriesstraat,Sint-Andriesstraat,8,8680,2.9227060,51.1198880,0
mailbox,BPST,PBUS,RB-1840-007,RB-1840-007,Molenstraat,Molenstraat,27,1840,4.3005250,51.0040740,0
mailbox,BPST,PBUS,RB-4770-008,RB-4770-008,Wereth Hauptstrasse,Wereth Hauptstrasse,13,4771,6.2362710,50.3460670,0
mailbox,BPST,PBUS,RB-9620-001,RB-9620-001,Markt,Markt,1,9620,3.8106040,50.8697600,0
mailbox,BPST,PBUS,RB-4050-001,RB-4050-001,Rue Pierre Henvard,Rue Pierre Henvard,38,4053,5.6031570,50.5937850,0
postalpoint,PSTN,BPPE,Mijn G&M,Mijn G&M,Koolmijnlaan,Koolmijnlaan,,3582,5.2199110,51.0726040,0
postalpoint,PSTN,BPPE,Milo Press,Milo Press,Bronstraat,Bronstraat,,2400,5.0796710,51.1882980,0
mailbox,BPST,PBUS,RB-1030-028,RB-1030-028,Emile Verhaerenlaan,Avenue Emile Verhaeren,82,1030,4.3828650,50.8740620,0
postalpoint,PSTN,BPPE,MINHAS,MINHAS,Rue Brogniez,Rue Brogniez,,1070,4.3327262,50.8385166,0
mailbox,BPST,PBUS,RB-6717-006,RB-6717-006,Rue De L'Institut Molitor,Rue De L'Institut Molitor,63,6717,5.7766410,49.7455220,0
mailbox,BPST,PBUS,RB-9800-021,RB-9800-021,Emiel Clauslaan,Emiel Clauslaan,47,9800,3.5726100,50.9863990,0
mailbox,BPST,PBUS,RB-1500-022,RB-1500-022,Nachtegaalstraat,Nachtegaalstraat,126,1501,4.2562640,50.7353820,0
postalpoint,PSTN,BPPE,Mini market,Mini market,Schotensteenweg,Schotensteenweg,74a,2960,4.5973800,51.3239400,0
mailbox,BPST,PBUS,RB-8930-024,RB-8930-024,Dronckaertstraat,Dronckaertstraat,207,8930,3.1722340,50.7739870,0
postalpoint,PSTN,BPPE,Mini market,Mini market,Mechelsesteenweg,Mechelsesteenweg,,3020,4.6805700,50.8991800,0
postalpoint,PSTN,BPPE,Mini Market Au Parc D'amee,Mini Market Au Parc D'amee,Avenue parc d'Amée,Avenue parc d'Amée,,5100,4.8660550,50.4407650,0
postalpoint,PSTN,BPPE,Mini Market Hayk,Mini Market Hayk,Henri Consciencelaan,Henri Consciencelaan,,1140,4.4027140,50.8742010,0
postalpoint,PSTN,BPPE,Mini markt langerei,Mini markt langerei,Langerei,Langerei,,8000,3.2286771,51.2147471,0
postalpoint,PSTN,BPPE,MINI SUPERMARKT VISHAAL,MINI SUPERMARKT VISHAAL,Turnhoutsebaan,Turnhoutsebaan,,2100,4.4659200,51.2201400,0
postalpoint,PSTN,BPPE,Minimarket Jacintha & Rik,Minimarket Jacintha & Rik,Dadizelestraat,Dadizelestraat,,8930,3.1115690,50.8081920,0
postalpoint,PSTN,BPPE,MISTER SHOP,MISTER SHOP,Grand-Place de Quenast,Grand-Place de Quenast,,1430,4.1564720,50.6704590,0
postalpoint,PSTN,BPPE,M-Medicale,M-Medicale,Rue de la Croix Limont,Rue de la Croix Limont,,5363,5.1221500,50.3133960,0
postalpoint,PSTN,BPPE,Mobile World,Mobile World,Bruul,Bruul,,2800,4.4817240,51.0237440,0
postalpoint,PSTN,BPPE,Mobilier Tendances,Mobilier Tendances,Route de Marche,Route de Marche,,4557,5.3947900,50.5016640,0
postalpoint,PSTN,BPPE,Molecule,Molecule,Pareelstraat,Pareelstraat,,8570,3.4102010,50.8281520,0
mailbox,BPST,PBUS,RB-3630-031,RB-3630-031,Daalbroekstraat,Daalbroekstraat,3,3630,5.6798890,50.9432530,0
mailbox,BPST,PBUS,RB-5500-025,RB-5500-025,Rue Fétis,Rue Fétis,61,5500,4.9001630,50.2713770,0
postalpoint,PSTN,BPPE,Mondikaarten,Mondikaarten,Boskouter,Boskouter,,9620,3.8159055,50.8831248,0
mailbox,BPST,PBUS,RB-3520-013,RB-3520-013,Marktstraat,Marktstraat,7,9990,3.4455770,51.2090840,0
mailbox,BPST,PBUS,RB-8600-021,RB-8600-021,Wijnendalestraat,Wijnendalestraat,200,8600,2.9357830,51.0660070,0
mailbox,BPST,PBUS,RB-1600-012,RB-1600-012,Jérôme Ameysstraat,Jérôme Ameysstraat,30,1600,4.2308750,50.7533030,0
mailbox,BPST,PBUS,RB-8400-050,RB-8400-050,Roodborstjestraat,Roodborstjestraat,6,8400,2.9164610,51.2102510,0
mailbox,BPST,PBUS,RB-8940-013,RB-8940-013,Peperstraat,Peperstraat,2,8940,3.0589040,50.8427750,0
mailbox,BPST,PBUS,RB-4520-009,RB-4520-009,Rue Armand Bertrand,Rue Armand Bertrand,9,4520,5.1712150,50.5243260,0
mailbox,BPST,PBUS,RB-3450-008,RB-3450-008,Drinkteilstraat,Drinkteilstraat,29,3450,5.1089810,50.8947790,0
mailbox,BPST,PBUS,RB-5570-022,RB-5570-022,Rue Du Ban,Rue Du Ban,3,5574,5.0086780,50.0995650,0
mailbox,BPST,PBUS,RB-9100-049,RB-9100-049,Tereken,Tereken,5A,9100,4.1471100,51.1562340,0
mailbox,BPST,PBUS,RB-7760-009,RB-7760-009,Rue Du Chemin Vert,Rue Du Chemin Vert,31,7760,3.4008890,50.6876290,0
mailbox,BPST,PBUS,RB-7940-004,RB-7940-004,Place De Keyzer,Place De Keyzer,4,7940,3.8790530,50.5892600,0
mailbox,BPST,PBUS,RB-1840-011,RB-1840-011,Over De Beek,Over De Beek,66,1840,4.2809710,50.9884270,0
mailbox,BPST,PBUS,RB-7180-022,RB-7180-022,Rue Ferrer,Rue Ferrer,2,7181,4.2071150,50.5233690,0
mailbox,BPST,PBUS,RB-2500-011,RB-2500-011,Berlaarsesteenweg,Berlaarsesteenweg,47,2500,4.5852380,51.1284140,0
mailbox,BPST,PBUS,RB-6230-005,RB-6230-005,Rue Arsenal,Rue Arsenal,2,6230,4.3713300,50.5068750,0
mailbox,BPST,PBUS,RB-9770-011,RB-9770-011,Waregemsesteenweg,Waregemsesteenweg,8,9770,3.5274110,50.9043880,0
mailbox,BPST,PBUS,RB-6000-240,RB-6000-240,Rue Des Carrières,Rue Des Carrières,46,6010,4.4741980,50.3853950,0
mailbox,BPST,PBUS,RB-4540-014,RB-4540-014,Chaussée De Liège,Chaussée De Liège,150,4540,5.2794540,50.5386280,0
mailbox,BPST,PBUS,RB-4000-140,RB-4000-140,Montagne Sainte-Walburge,Montagne Sainte-Walburge,2,4000,5.5673810,50.6483080,0
postalpoint,PSTN,BPPE,Moon Mini Market,Moon Mini Market,Rue de Nivelles,Rue de Nivelles,,1300,4.6077100,50.7152840,0
postalpoint,PSTN,BPPE,MOTO6,MOTO6,Leopoldlaan,Leopoldlaan,,9500,3.8846470,50.8207400,0
postalpoint,PSTN,BPPE,Moulin Seronvalle,Moulin Seronvalle,Rue de la Station,Rue de la Station,,4690,5.5364950,50.7503580,0
mailbox,BPST,PBUS,RB-2220-013,RB-2220-013,Bevelsesteenweg,Bevelsesteenweg,48,2222,4.7045430,51.1104930,0
postalpoint,PSTN,BPPE,Mowgly Groupe,Mowgly Groupe,Klipveldstraat,Klipveldstraat,,1180,4.3418169,50.7979011,0
postalpoint,PSTN,BPPE,Mr Bricolage,Mr Bricolage,Rue de Libin,Rue de Libin,2A,6800,5.3519820,49.9128460,0
postalpoint,PSTN,BPPE,Mr Bricolage,Mr Bricolage,Rue du Nouveau Monde,Rue du Nouveau Monde,17A,7060,4.0666900,50.5761500,0
postalpoint,PSTN,BPPE,Mr Bricolage,Mr Bricolage,Avenue Albert Ier,Avenue Albert Ier,,1332,4.5165150,50.7232110,0
postalpoint,PSTN,BPPE,Mr Bricolage,Mr Bricolage,Rue du Septième Wing,Rue du Septième Wing,,7950,3.8172780,50.5882830,0
postalpoint,PSTN,BPPE,Mr Bricolage,Mr Bricolage,Chaussée de Wavre,Chaussée de Wavre,,1360,4.7929620,50.6323930,0
postalpoint,PSTN,BPPE,Mr Bricolage,Mr Bricolage,Chaussée de Mons,Chaussée de Mons,,6150,4.2343100,50.4075800,0
postalpoint,PSTN,BPPE,Mr Bricolage Ellezelles,Mr Bricolage Ellezelles,Rue Jean Vinois,Rue Jean Vinois,25A,7890,3.6799400,50.7322600,0
postalpoint,PSTN,BPPE,Mr Bricolage Fosses-La-ville,Mr Bricolage Fosses-La-ville,Chaussée de Charleroi,Chaussée de Charleroi,,5070,4.6776943,50.3935374,0
mailbox,BPST,PBUS,RB-5580-023,RB-5580-023,Rue Des Ardennes,Rue Des Ardennes,25,5580,5.1094310,50.1495010,0
mailbox,BPST,PBUS,RB-4520-010,RB-4520-010,Place François Faniel,Place François Faniel,8,4520,5.2143940,50.5359640,0
mailbox,BPST,PBUS,RB-1970-003,RB-1970-003,De Burburelaan,Avenue De Burbure,18,1970,4.4813600,50.8530050,0
mailbox,BPST,PBUS,RB-6470-005,RB-6470-005,Rue Carrière,Rue Carrière,64,6470,4.2887210,50.1345520,0
mailbox,BPST,PBUS,RB-8450-007,RB-8450-007,Duinenstraat,Duinenstraat,106,8450,2.9691320,51.2387300,0
mailbox,BPST,PBUS,RB-3770-010,RB-3770-010,Kerkstraat,Kerkstraat,28,3770,5.6208100,50.7922060,0
mailbox,BPST,PBUS,RB-3580-022,RB-3580-022,Heerbaan,Heerbaan,375,3582,5.2660510,51.0799640,0
mailbox,BPST,PBUS,RB-1400-035,RB-1400-035,Rue Du Village,Rue Du Village,43,1402,4.3710870,50.5949200,0
mailbox,BPST,PBUS,RB-8500-026,RB-8500-026,Rijselsestraat,Rijselsestraat,20,8500,3.2633460,50.8276420,0
mailbox,BPST,PBUS,RB-5640-017,RB-5640-017,Rue D'Anthée,Rue D'Anthée,52A,5644,4.7191520,50.2971370,0
mailbox,BPST,PBUS,RB-7387-019,RB-7387-019,Rue D'En Haut,Rue D'En Haut,32,7387,3.6935010,50.3363150,0
mailbox,BPST,PBUS,RB-2490-018,RB-2490-018,Olmense Markt,Olmense Markt,22,2491,5.1505730,51.1420790,0
mailbox,BPST,PBUS,RB-1050-029,RB-1050-029,Camille Lemonnierstraat,Rue Camille Lemonnier,113/5,1050,4.3599690,50.8168570,0
mailbox,BPST,PBUS,RB-1200-043,RB-1200-043,Kellestraat,Rue Kelle,68,1200,4.4397580,50.8340090,0
mailbox,BPST,PBUS,RB-1357-004,RB-1357-004,Rue Du Centre,Rue Du Centre,25,1357,5.0004380,50.7351990,0
mailbox,BPST,PBUS,RB-5580-016,RB-5580-016,Rue Joseph Lamotte,Rue Joseph Lamotte,2,5580,5.1875560,50.1253650,0
mailbox,BPST,PBUS,RB-9920-004,RB-9920-004,Pachthofdreef,Dreve De La Ferme,96,1970,4.4906110,50.8500480,0
postalpoint,GLS_,BPPE,Casablanca,Casablanca,PRINS-REGENTPLEIN,PRINS-REGENTPLEIN,10,3010,4.7289138,50.8794993,0
postalpoint,GLS_,BPPE,Bel Espoir Export SCS,Bel Espoir Export SCS,AVENUE CHAMP DE BATAILLE,AVENUE CHAMP DE BATAILLE,6 C,7012,3.8862400,50.4471300,0
postalpoint,GLS_,BPPE,CYBERMANIA BVBA,CYBERMANIA BVBA,MOLENSTRAAT,MOLENSTRAAT,31,2270,4.7586766,51.1399173,0
mailbox,BPST,PBUS,RB-4850-011,RB-4850-011,Centre,Centre,1,4852,5.9201450,50.7223900,0
postalpoint,GLS_,BPPE,BURMEX COMPUTERS BVBA PS,BURMEX COMPUTERS BVBA PS,AMERIKALEI,AMERIKALEI,78a,2000,4.3976987,51.2077600,0
mailbox,BPST,PBUS,RB-3720-002,RB-3720-002,Stationsstraat,Stationsstraat,3,3722,5.4191460,50.8530760,0
mailbox,BPST,PBUS,RB-4219-008,RB-4219-008,Rue Du Baron D'Obin,Rue Du Baron D'Obin,39,4219,5.0239010,50.6257100,0
mailbox,BPST,PBUS,RB-8660-009,RB-8660-009,Stationsplein,Stationsplein,9,8660,2.6029530,51.0775420,0
mailbox,BPST,PBUS,RB-5540-022,RB-5540-022,Allée Des Sauterelles,Allée Des Sauterelles,301,5542,4.8407520,50.2079030,0
mailbox,BPST,PBUS,RB-2830-022,RB-2830-022,Alfred De Taeyestraat,Alfred De Taeyestraat,1,2830,4.3811660,51.0501380,0
mailbox,BPST,PBUS,RB-1070-051,RB-1070-051,Britse Soldaatlaan,Avenue Du Soldat Britannique,1,1070,4.2819600,50.8148540,0
mailbox,BPST,PBUS,RB-3730-005,RB-3730-005,Schalkhovenstraat,Schalkhovenstraat,27,3732,5.4499690,50.8408830,0
mailbox,BPST,PBUS,RB-2220-026,RB-2220-026,Kapelstraat,Kapelstraat,6,2223,4.7100970,51.0194890,0
mailbox,BPST,PBUS,RB-6750-004,RB-6750-004,Rue Du Centre Signeulx,Rue Du Centre Signeulx,52,6750,5.6412680,49.5521890,0
mailbox,BPST,PBUS,RB-8400-003,RB-8400-003,Ernest Feysplein,Ernest Feysplein,15,8400,2.9230200,51.2265420,0
mailbox,BPST,PBUS,RB-2160-008,RB-2160-008,Luitenant Karel Caluwaertsstraat,Luitenant Karel Caluwaertsstraat,5,2160,4.5217490,51.2023600,0
mailbox,BPST,PBUS,RB-9700-003,RB-9700-003,Stationsplein,Stationsplein,94,9700,3.6008980,50.8500870,0
postalpoint,PSTN,BPPE,Mr Bricolage Gilly,Mr Bricolage Gilly,Rue des Vallees,Rue des Vallees,7A,6060,4.4753570,50.4292610,0
mailbox,BPST,PBUS,RB-6980-003,RB-6980-003,Place Du Bronze,Place Du Bronze,14,6980,5.5762700,50.1796280,0
mailbox,BPST,PBUS,RB-7000-041,RB-7000-041,Chaussée De Binche,Chaussée De Binche,94,7000,3.9898810,50.4488390,0
mailbox,BPST,PBUS,RB-7120-017,RB-7120-017,Rue Des Ecoles,Rue Des Ecoles,60,7120,4.1052610,50.3506460,0
mailbox,BPST,PBUS,RB-7800-008,RB-7800-008,Rue De Soignies,Rue De Soignies,81,7800,3.7907400,50.6255940,0
mailbox,BPST,PBUS,RB-7500-095,RB-7500-095,Avenue De Picardie,Avenue De Picardie,7,7520,3.3390180,50.6482520,0
mailbox,BPST,PBUS,RB-4160-006,RB-4160-006,Xhos,Xhos,8,4163,5.4725890,50.4740150,0
mailbox,BPST,PBUS,RB-4480-005,RB-4480-005,Chaussée De Liège,Chaussée De Liège,187,4480,5.3918710,50.5693340,0
mailbox,BPST,PBUS,RB-8210-018,RB-8210-018,Steenstraat,Steenstraat,45,8211,3.0856440,51.1156350,0
mailbox,BPST,PBUS,RB-6560-007,RB-6560-007,Route De Mons,Route De Mons,240A,6560,4.1356280,50.3122870,0
mailbox,BPST,PBUS,RB-3270-007,RB-3270-007,Westelsebaan,Westelsebaan,93B,3271,4.9832100,51.0267400,0
mailbox,BPST,PBUS,RB-3000-076,RB-3000-076,Tervuursesteenweg,Tervuursesteenweg,114,3001,4.6775890,50.8755990,0
mailbox,BPST,PBUS,RB-8530-022,RB-8530-022,Blauwhuisstraat,Blauwhuisstraat,59,8531,3.2903630,50.8930690,0
mailbox,BPST,PBUS,RB-6927-002,RB-6927-002,Rue De Mirwart,Rue De Mirwart,45,6927,5.2636250,50.0872010,0
mailbox,BPST,PBUS,RB-1980-017,RB-1980-017,Ambroossteenweg,Ambroossteenweg,1,1981,4.4929750,50.9914300,0
mailbox,BPST,PBUS,RB-3670-009,RB-3670-009,Breekiezel,Breekiezel,29,3670,5.5889700,51.0928000,0
mailbox,BPST,PBUS,RB-3560-005,RB-3560-005,Dorpsstraat,Dorpsstraat,13,3560,5.1937070,50.9870030,0
mailbox,BPST,PBUS,RB-9100-040,RB-9100-040,Klaprozenstraat,Klaprozenstraat,2A,9100,4.1590580,51.1649430,0
mailbox,BPST,PBUS,RB-9930-011,RB-9930-011,Jasmijnstraat,Jasmijnstraat,4,9920,3.6383000,51.0990100,0
mailbox,BPST,PBUS,RB-1000-040,RB-1000-040,Blanchestraat,Rue Blanche,2/17,1000,4.3597820,50.8307710,0
mailbox,BPST,PBUS,RB-6230-001,RB-6230-001,Avenue De La Gare,Avenue De La Gare,1,6238,4.3842440,50.5062230,0
mailbox,BPST,PBUS,RB-4840-011,RB-4840-011,Rue Trois Bourdons,Rue Trois Bourdons,56,4840,5.9767850,50.6535340,0
mailbox,BPST,PBUS,RB-6600-042,RB-6600-042,Moinet,Moinet,16,6600,5.8442060,50.0448880,0
mailbox,BPST,PBUS,RB-2000-324,RB-2000-324,Karel Rogierstraat,Karel Rogierstraat,12,2000,4.3962250,51.2101440,0
mailbox,BPST,PBUS,RB-8370-018,RB-8370-018,Polderlaan,Polderlaan,48,8370,3.1501970,51.3149250,0
